year,month,region,sales_rep,brand,channel,units_sold,revenue_usd,target_usd,achieved_pct
2023,1,North,Raj Mehta,BoostFuel,E-Commerce,1028,14042.48,12030.98,116.7
2023,1,South,Carlos Rivera,NovaBev,Retail,1578,11629.86,9912.82,117.3
2023,1,South,Carlos Rivera,NovaBev,Wholesale,1675,29094.75,33528.33,86.8
2023,1,South,Carlos Rivera,NovaBev,E-Commerce,1399,8268.09,9833.24,84.1
2023,1,South,Carlos Rivera,PureLeaf,Retail,932,21957.92,19596.44,112.1
2023,1,South,Carlos Rivera,PureLeaf,Wholesale,1811,33901.92,37042.13,91.5
2023,1,South,Carlos Rivera,PureLeaf,E-Commerce,776,15760.56,16155.68,97.6
2023,1,South,Carlos Rivera,FrostDrink,Retail,1009,21632.96,18654.7,116.0
2023,1,South,Carlos Rivera,FrostDrink,Wholesale,520,8148.4,7370.66,110.6
2023,1,South,Carlos Rivera,FrostDrink,E-Commerce,1000,20940.0,24914.14,84.0
2023,1,South,Carlos Rivera,ZenWater,Retail,804,19456.8,17659.58,110.2
2023,1,South,Carlos Rivera,ZenWater,Wholesale,1587,36088.38,44610.51,80.9
2023,1,South,Carlos Rivera,ZenWater,E-Commerce,1975,38690.25,38661.32,100.1
2023,1,South,Carlos Rivera,BoostFuel,Retail,222,3567.54,3824.5,93.3
2023,1,South,Carlos Rivera,BoostFuel,Wholesale,452,2639.68,2848.45,92.7
2023,1,South,Carlos Rivera,BoostFuel,E-Commerce,1007,15850.18,19476.57,81.4
2023,1,South,Priya Nair,NovaBev,Retail,824,7580.8,8691.93,87.2
2023,1,South,Priya Nair,NovaBev,Wholesale,1686,20029.68,20331.36,98.5
2023,1,South,Priya Nair,NovaBev,E-Commerce,1522,33529.66,30410.8,110.3
2023,1,South,Priya Nair,PureLeaf,Retail,576,5425.92,6423.74,84.5
2023,1,South,Priya Nair,PureLeaf,Wholesale,597,4352.13,4867.38,89.4
2023,1,South,Priya Nair,PureLeaf,E-Commerce,1361,30010.05,35728.62,84.0
2023,1,South,Priya Nair,FrostDrink,Retail,1324,18840.52,20156.83,93.5
2023,1,South,Priya Nair,FrostDrink,Wholesale,795,14651.85,13923.29,105.2
2023,1,South,Priya Nair,FrostDrink,E-Commerce,604,11784.04,12312.86,95.7
2023,1,South,Priya Nair,ZenWater,Retail,877,10646.78,11908.62,89.4
2023,1,South,Priya Nair,ZenWater,Wholesale,680,4760.0,5225.56,91.1
2023,1,South,Priya Nair,ZenWater,E-Commerce,596,6770.56,6975.43,97.1
2023,1,South,Priya Nair,BoostFuel,Retail,1462,26593.78,29981.38,88.7
2023,1,South,Priya Nair,BoostFuel,Wholesale,512,8350.72,8315.63,100.4
2023,1,South,Priya Nair,BoostFuel,E-Commerce,847,20471.99,18782.15,109.0
2023,1,East,Tom Zhang,NovaBev,Retail,841,8342.72,7830.56,106.5
2023,1,East,Tom Zhang,NovaBev,Wholesale,1715,30561.3,29359.38,104.1
2023,1,East,Tom Zhang,NovaBev,E-Commerce,936,7197.84,8228.49,87.5
2023,1,East,Tom Zhang,PureLeaf,Retail,1997,29156.2,29976.75,97.3
2023,1,East,Tom Zhang,PureLeaf,Wholesale,1786,19842.46,21244.7,93.4
2023,1,East,Tom Zhang,PureLeaf,E-Commerce,559,10011.69,8838.21,113.3
2023,1,East,Tom Zhang,FrostDrink,Retail,774,17159.58,15546.59,110.4
2023,1,East,Tom Zhang,FrostDrink,Wholesale,1303,11635.79,13304.57,87.5
2023,1,East,Tom Zhang,FrostDrink,E-Commerce,1483,9683.99,8523.46,113.6
2023,1,East,Tom Zhang,ZenWater,Retail,238,5233.62,5770.85,90.7
2023,1,East,Tom Zhang,ZenWater,Wholesale,1864,31016.96,31390.83,98.8
2023,1,East,Tom Zhang,ZenWater,E-Commerce,1408,13038.08,11273.54,115.7
2023,1,East,Tom Zhang,BoostFuel,Retail,733,11632.71,14534.97,80.0
2023,1,East,Tom Zhang,BoostFuel,Wholesale,1166,21081.28,19172.44,110.0
2023,1,East,Tom Zhang,BoostFuel,E-Commerce,1003,9498.41,11007.31,86.3
2023,1,East,Sarah Kim,NovaBev,Retail,1701,37660.14,34027.91,110.7
2023,1,East,Sarah Kim,NovaBev,Wholesale,1226,18647.46,18809.96,99.1
2023,1,East,Sarah Kim,NovaBev,E-Commerce,1228,6397.88,6049.53,105.8
2023,1,East,Sarah Kim,PureLeaf,Retail,1851,45608.64,51248.82,89.0
2023,1,East,Sarah Kim,PureLeaf,Wholesale,1750,26740.0,27501.77,97.2
2023,1,East,Sarah Kim,PureLeaf,E-Commerce,566,9242.78,9948.24,92.9
2023,1,East,Sarah Kim,FrostDrink,Retail,1986,48359.1,55340.6,87.4
2023,1,East,Sarah Kim,FrostDrink,Wholesale,1190,28298.2,24510.99,115.5
2023,1,East,Sarah Kim,FrostDrink,E-Commerce,1759,25945.25,22705.84,114.3
2023,1,East,Sarah Kim,ZenWater,Retail,956,9254.08,10340.83,89.5
2023,1,East,Sarah Kim,ZenWater,Wholesale,1260,29169.0,29008.59,100.6
2023,1,East,Sarah Kim,ZenWater,E-Commerce,1161,27120.96,32616.23,83.2
2023,1,East,Sarah Kim,BoostFuel,Retail,281,6915.41,6774.53,102.1
2023,1,East,Sarah Kim,BoostFuel,Wholesale,1641,39991.17,44127.33,90.6
2023,1,East,Sarah Kim,BoostFuel,E-Commerce,760,16492.0,15755.24,104.7
2023,1,West,James Okafor,NovaBev,Retail,1314,21549.6,21563.91,99.9
2023,1,West,James Okafor,NovaBev,Wholesale,975,12002.25,13338.52,90.0
2023,1,West,James Okafor,NovaBev,E-Commerce,1911,12536.16,11917.31,105.2
2023,1,West,James Okafor,PureLeaf,Retail,656,10056.48,9967.57,100.9
2023,1,West,James Okafor,PureLeaf,Wholesale,1977,23526.3,27456.67,85.7
2023,1,West,James Okafor,PureLeaf,E-Commerce,1437,7371.81,8866.91,83.1
2023,1,West,James Okafor,FrostDrink,Retail,1100,9141.0,8051.72,113.5
2023,1,West,James Okafor,FrostDrink,Wholesale,1517,16110.54,14662.14,109.9
2023,1,West,James Okafor,FrostDrink,E-Commerce,522,6389.28,7264.11,88.0
2023,1,West,James Okafor,ZenWater,Retail,442,8053.24,8180.85,98.4
2023,1,West,James Okafor,ZenWater,Wholesale,876,17003.16,17727.61,95.9
2023,1,West,James Okafor,ZenWater,E-Commerce,1180,17204.4,18689.42,92.1
2023,1,West,James Okafor,BoostFuel,Retail,1525,33046.75,28386.44,116.4
2023,1,West,James Okafor,BoostFuel,Wholesale,288,2177.28,2366.57,92.0
2023,1,West,James Okafor,BoostFuel,E-Commerce,475,8355.25,7232.94,115.5
2023,1,West,Meera Patel,NovaBev,Retail,1372,10893.68,9984.46,109.1
2023,1,West,Meera Patel,NovaBev,Wholesale,568,8707.44,8813.52,98.8
2023,1,West,Meera Patel,NovaBev,E-Commerce,1354,24033.5,28873.93,83.2
2023,1,West,Meera Patel,PureLeaf,Retail,1690,30808.7,29680.54,103.8
2023,1,West,Meera Patel,PureLeaf,Wholesale,375,3498.75,3822.77,91.5
2023,1,West,Meera Patel,PureLeaf,E-Commerce,1165,26037.75,23908.56,108.9
2023,1,West,Meera Patel,FrostDrink,Retail,1900,25118.0,22784.16,110.2
2023,1,West,Meera Patel,FrostDrink,Wholesale,1393,29824.13,27520.33,108.4
2023,1,West,Meera Patel,FrostDrink,E-Commerce,1550,23591.0,21635.04,109.0
2023,1,West,Meera Patel,ZenWater,Retail,1604,19007.4,19604.01,97.0
2023,1,West,Meera Patel,ZenWater,Wholesale,1409,8989.42,9000.97,99.9
2023,1,West,Meera Patel,ZenWater,E-Commerce,470,3369.9,3137.17,107.4
2023,1,West,Meera Patel,BoostFuel,Retail,1960,45452.4,51077.0,89.0
2023,1,West,Meera Patel,BoostFuel,Wholesale,1892,15117.08,13431.82,112.5
2023,1,West,Meera Patel,BoostFuel,E-Commerce,1174,27037.22,29468.56,91.7
2023,2,North,Alice Sharma,NovaBev,Retail,1997,41297.96,43417.85,95.1
2023,2,North,Alice Sharma,NovaBev,Wholesale,440,3018.4,3361.76,89.8
2023,2,North,Alice Sharma,NovaBev,E-Commerce,1435,22658.65,19270.73,117.6
2023,2,North,Alice Sharma,PureLeaf,Retail,1786,33166.02,33915.53,97.8
2023,2,North,Alice Sharma,PureLeaf,Wholesale,1061,13167.01,11420.74,115.3
2023,2,North,Alice Sharma,PureLeaf,E-Commerce,1285,17450.3,21383.05,81.6
2023,2,North,Alice Sharma,FrostDrink,Retail,1187,24677.73,24739.29,99.8
2023,2,North,Alice Sharma,FrostDrink,Wholesale,1406,29652.54,35972.79,82.4
2023,2,North,Alice Sharma,FrostDrink,E-Commerce,1914,36232.02,32213.41,112.5
2023,2,North,Alice Sharma,ZenWater,Retail,474,4782.66,5530.4,86.5
2023,2,North,Alice Sharma,ZenWater,Wholesale,1959,13086.12,14254.93,91.8
2023,2,North,Alice Sharma,ZenWater,E-Commerce,1313,17292.21,16005.81,108.0
2023,2,North,Alice Sharma,BoostFuel,Retail,1652,32825.24,27994.86,117.3
2023,2,North,Alice Sharma,BoostFuel,Wholesale,1270,9347.2,7972.02,117.3
2023,2,North,Alice Sharma,BoostFuel,E-Commerce,1540,14029.4,16438.46,85.3
2023,2,North,Raj Mehta,NovaBev,Retail,1037,12703.25,11584.24,109.7
2023,2,North,Raj Mehta,NovaBev,Wholesale,1534,25633.14,24467.37,104.8
2023,2,North,Raj Mehta,NovaBev,E-Commerce,1297,17470.59,17405.21,100.4
2023,2,North,Raj Mehta,PureLeaf,Retail,764,18977.76,19148.21,99.1
2023,2,North,Raj Mehta,PureLeaf,Wholesale,617,8181.42,9519.21,85.9
2023,2,North,Raj Mehta,PureLeaf,E-Commerce,1188,10181.16,10930.88,93.1
2023,2,North,Raj Mehta,FrostDrink,Retail,1190,11995.2,11667.27,102.8
2023,2,North,Raj Mehta,FrostDrink,Wholesale,905,18534.4,18705.88,99.1
2023,2,North,Raj Mehta,FrostDrink,E-Commerce,482,10652.2,11863.5,89.8
2023,2,North,Raj Mehta,ZenWater,Retail,1731,16617.6,19330.32,86.0
2023,2,North,Raj Mehta,ZenWater,Wholesale,531,3722.31,3920.85,94.9
2023,2,North,Raj Mehta,ZenWater,E-Commerce,1809,21291.93,22787.27,93.4
2023,2,North,Raj Mehta,BoostFuel,Retail,1627,30408.63,26480.48,114.8
2023,2,North,Raj Mehta,BoostFuel,Wholesale,996,24192.84,20615.11,117.4
2023,2,North,Raj Mehta,BoostFuel,E-Commerce,386,8287.42,8607.87,96.3
2023,2,South,Carlos Rivera,NovaBev,Retail,1429,19591.59,17155.03,114.2
2023,2,South,Carlos Rivera,NovaBev,Wholesale,654,8122.68,8883.06,91.4
2023,2,South,Carlos Rivera,NovaBev,E-Commerce,1683,21357.27,26563.73,80.4
2023,2,South,Carlos Rivera,PureLeaf,Retail,1457,26400.84,25465.93,103.7
2023,2,South,Carlos Rivera,PureLeaf,Wholesale,1423,8751.45,10146.81,86.2
2023,2,South,Carlos Rivera,PureLeaf,E-Commerce,558,9937.98,10192.28,97.5
2023,2,South,Carlos Rivera,FrostDrink,Retail,613,13492.13,16491.48,81.8
2023,2,South,Carlos Rivera,FrostDrink,Wholesale,1261,13517.92,11671.96,115.8
2023,2,South,Carlos Rivera,FrostDrink,E-Commerce,1427,21704.67,24512.82,88.5
2023,2,South,Carlos Rivera,ZenWater,Retail,1459,12241.01,10581.43,115.7
2023,2,South,Carlos Rivera,ZenWater,Wholesale,689,12470.9,15467.14,80.6
2023,2,South,Carlos Rivera,ZenWater,E-Commerce,377,9402.38,10924.34,86.1
2023,2,South,Carlos Rivera,BoostFuel,Retail,923,16973.97,17180.72,98.8
2023,2,South,Carlos Rivera,BoostFuel,Wholesale,610,9363.5,10719.06,87.4
2023,2,South,Carlos Rivera,BoostFuel,E-Commerce,340,7949.2,8504.35,93.5
2023,2,South,Priya Nair,NovaBev,Retail,1687,36439.2,44310.2,82.2
2023,2,South,Priya Nair,NovaBev,Wholesale,912,10898.4,12818.76,85.0
2023,2,South,Priya Nair,NovaBev,E-Commerce,663,11357.19,10537.32,107.8
2023,2,South,Priya Nair,PureLeaf,Retail,1027,16945.5,16173.51,104.8
2023,2,South,Priya Nair,PureLeaf,Wholesale,1033,15618.96,16766.21,93.2
2023,2,South,Priya Nair,PureLeaf,E-Commerce,1230,13394.7,16459.49,81.4
2023,2,South,Priya Nair,FrostDrink,Retail,1844,28157.88,26836.64,104.9
2023,2,South,Priya Nair,FrostDrink,Wholesale,1301,27659.26,29870.83,92.6
2023,2,South,Priya Nair,FrostDrink,E-Commerce,1621,22467.06,22485.76,99.9
2023,2,South,Priya Nair,ZenWater,Retail,1190,24276.0,27989.97,86.7
2023,2,South,Priya Nair,ZenWater,Wholesale,1788,25353.84,26223.18,96.7
2023,2,South,Priya Nair,ZenWater,E-Commerce,1401,31158.24,32491.44,95.9
2023,2,South,Priya Nair,BoostFuel,Retail,728,4622.8,5101.1,90.6
2023,2,South,Priya Nair,BoostFuel,Wholesale,651,12069.54,11369.17,106.2
2023,2,South,Priya Nair,BoostFuel,E-Commerce,846,11209.5,11111.29,100.9
2023,2,East,Tom Zhang,NovaBev,Retail,1297,6731.43,7962.41,84.5
2023,2,East,Tom Zhang,NovaBev,Wholesale,708,7611.0,7683.85,99.1
2023,2,East,Tom Zhang,NovaBev,E-Commerce,1733,37120.86,32681.63,113.6
2023,2,East,Tom Zhang,PureLeaf,Retail,565,8209.45,8138.97,100.9
2023,2,East,Tom Zhang,PureLeaf,Wholesale,1374,14262.12,17525.97,81.4
2023,2,East,Tom Zhang,PureLeaf,E-Commerce,1599,37752.39,34961.24,108.0
2023,2,East,Tom Zhang,FrostDrink,Retail,1709,15363.91,17578.95,87.4
2023,2,East,Tom Zhang,FrostDrink,Wholesale,1987,20485.97,19291.29,106.2
2023,2,East,Tom Zhang,FrostDrink,E-Commerce,1909,19070.91,20929.16,91.1
2023,2,East,Tom Zhang,ZenWater,Retail,519,10681.02,9591.04,111.4
2023,2,East,Tom Zhang,ZenWater,Wholesale,360,6667.2,7436.39,89.7
2023,2,East,Tom Zhang,ZenWater,E-Commerce,1457,7474.41,8915.74,83.8
2023,2,East,Tom Zhang,BoostFuel,Retail,286,6280.56,6271.0,100.2
2023,2,East,Tom Zhang,BoostFuel,Wholesale,845,12548.25,15611.84,80.4
2023,2,East,Tom Zhang,BoostFuel,E-Commerce,1376,30794.88,32221.36,95.6
2023,2,East,Sarah Kim,NovaBev,Retail,1765,41159.8,39600.12,103.9
2023,2,East,Sarah Kim,NovaBev,Wholesale,654,13080.0,11788.98,111.0
2023,2,East,Sarah Kim,NovaBev,E-Commerce,1276,26783.24,27890.14,96.0
2023,2,East,Sarah Kim,PureLeaf,Retail,1307,7384.55,7302.7,101.1
2023,2,East,Sarah Kim,PureLeaf,Wholesale,1962,36748.26,33805.46,108.7
2023,2,East,Sarah Kim,PureLeaf,E-Commerce,446,8456.16,8743.91,96.7
2023,2,East,Sarah Kim,FrostDrink,Retail,1611,8328.87,9325.35,89.3
2023,2,East,Sarah Kim,FrostDrink,Wholesale,977,16237.74,15915.82,102.0
2023,2,East,Sarah Kim,FrostDrink,E-Commerce,1454,32336.96,29907.19,108.1
2023,2,East,Sarah Kim,ZenWater,Retail,738,7188.12,7465.14,96.3
2023,2,East,Sarah Kim,ZenWater,Wholesale,1455,17256.3,15937.32,108.3
2023,2,East,Sarah Kim,ZenWater,E-Commerce,1068,9836.28,11117.8,88.5
2023,2,East,Sarah Kim,BoostFuel,Retail,962,11832.6,11953.73,99.0
2023,2,East,Sarah Kim,BoostFuel,Wholesale,1123,9657.8,8715.74,110.8
2023,2,East,Sarah Kim,BoostFuel,E-Commerce,1379,25814.88,30349.94,85.1
2023,2,West,James Okafor,NovaBev,Retail,1676,17430.4,16459.91,105.9
2023,2,West,James Okafor,NovaBev,Wholesale,1085,24011.05,22292.47,107.7
2023,2,West,James Okafor,NovaBev,E-Commerce,1838,44442.84,40434.95,109.9
2023,2,West,James Okafor,PureLeaf,Retail,1850,9601.5,9780.17,98.2
2023,2,West,James Okafor,PureLeaf,Wholesale,475,11832.25,14077.49,84.1
2023,2,West,James Okafor,PureLeaf,E-Commerce,1258,19725.44,19257.77,102.4
2023,2,West,James Okafor,FrostDrink,Retail,1196,13156.0,14140.8,93.0
2023,2,West,James Okafor,FrostDrink,Wholesale,1362,8103.9,7209.15,112.4
2023,2,West,James Okafor,FrostDrink,E-Commerce,534,3310.8,3891.94,85.1
2023,2,West,James Okafor,ZenWater,Retail,1175,25591.5,22738.58,112.5
2023,2,West,James Okafor,ZenWater,Wholesale,1724,20153.56,20040.39,100.6
2023,2,West,James Okafor,ZenWater,E-Commerce,1347,21754.05,25539.39,85.2
2023,2,West,James Okafor,BoostFuel,Retail,904,4881.6,4386.09,111.3
2023,2,West,James Okafor,BoostFuel,Wholesale,1976,36733.84,40121.82,91.6
2023,2,West,James Okafor,BoostFuel,E-Commerce,1381,22814.12,25315.74,90.1
2023,2,West,Meera Patel,NovaBev,Retail,557,13696.63,13201.41,103.8
2023,2,West,Meera Patel,NovaBev,Wholesale,865,15967.9,16686.42,95.7
2023,2,West,Meera Patel,NovaBev,E-Commerce,1708,23809.52,20984.83,113.5
2023,2,West,Meera Patel,PureLeaf,Retail,1456,15622.88,17227.11,90.7
2023,2,West,Meera Patel,PureLeaf,Wholesale,496,11095.52,12274.22,90.4
2023,2,West,Meera Patel,PureLeaf,E-Commerce,890,11961.6,13097.04,91.3
2023,2,West,Meera Patel,FrostDrink,Retail,1028,22595.44,19850.94,113.8
2023,2,West,Meera Patel,FrostDrink,Wholesale,531,6302.97,6147.87,102.5
2023,2,West,Meera Patel,FrostDrink,E-Commerce,1537,16645.71,15929.76,104.5
2023,2,West,Meera Patel,ZenWater,Retail,1520,19623.2,23647.46,83.0
2023,2,West,Meera Patel,ZenWater,Wholesale,1799,40045.74,39856.16,100.5
2023,2,West,Meera Patel,ZenWater,E-Commerce,1402,21618.84,22269.9,97.1
2023,2,West,Meera Patel,BoostFuel,Retail,542,4704.56,4042.35,116.4
2023,2,West,Meera Patel,BoostFuel,Wholesale,1690,16376.1,15568.08,105.2
2023,2,West,Meera Patel,BoostFuel,E-Commerce,1723,32754.23,28890.08,113.4
2023,3,North,Alice Sharma,NovaBev,Retail,541,7000.54,6218.03,112.6
2023,3,North,Alice Sharma,NovaBev,Wholesale,1999,28905.54,25192.05,114.7
2023,3,North,Alice Sharma,NovaBev,E-Commerce,1778,23007.32,26596.43,86.5
2023,3,North,Alice Sharma,PureLeaf,Retail,370,2619.6,2874.33,91.1
2023,3,North,Alice Sharma,PureLeaf,Wholesale,372,6733.2,8108.04,83.0
2023,3,North,Alice Sharma,PureLeaf,E-Commerce,833,7988.47,9147.1,87.3
2023,3,North,Alice Sharma,FrostDrink,Retail,1107,19405.71,17513.86,110.8
2023,3,North,Alice Sharma,FrostDrink,Wholesale,1917,16121.97,13930.38,115.7
2023,3,North,Alice Sharma,FrostDrink,E-Commerce,930,20655.3,20243.86,102.0
2023,3,North,Alice Sharma,ZenWater,Retail,1175,16849.5,20191.76,83.4
2023,3,North,Alice Sharma,ZenWater,Wholesale,757,12089.29,10929.27,110.6
2023,3,North,Alice Sharma,ZenWater,E-Commerce,1628,25706.12,27925.39,92.1
2023,3,North,Alice Sharma,BoostFuel,Retail,1135,19998.7,22085.37,90.6
2023,3,North,Alice Sharma,BoostFuel,Wholesale,1355,18563.5,20529.65,90.4
2023,3,North,Alice Sharma,BoostFuel,E-Commerce,1293,14468.67,14307.59,101.1
2023,3,North,Raj Mehta,NovaBev,Retail,1305,12449.7,11028.21,112.9
2023,3,North,Raj Mehta,NovaBev,Wholesale,830,10225.6,9754.43,104.8
2023,3,North,Raj Mehta,NovaBev,E-Commerce,821,4277.41,4531.17,94.4
2023,3,North,Raj Mehta,PureLeaf,Retail,1752,38473.92,37995.07,101.3
2023,3,North,Raj Mehta,PureLeaf,Wholesale,1160,18212.0,20490.47,88.9
2023,3,North,Raj Mehta,PureLeaf,E-Commerce,1207,28895.58,30075.29,96.1
2023,3,North,Raj Mehta,FrostDrink,Retail,218,4429.76,5179.21,85.5
2023,3,North,Raj Mehta,FrostDrink,Wholesale,1422,13679.64,11667.19,117.2
2023,3,North,Raj Mehta,FrostDrink,E-Commerce,965,8463.05,10179.91,83.1
2023,3,North,Raj Mehta,ZenWater,Retail,1095,14125.5,12929.18,109.3
2023,3,North,Raj Mehta,ZenWater,Wholesale,1709,30625.28,36179.81,84.6
2023,3,North,Raj Mehta,ZenWater,E-Commerce,651,6679.26,6805.47,98.1
2023,3,North,Raj Mehta,BoostFuel,Retail,690,10577.7,12375.74,85.5
2023,3,North,Raj Mehta,BoostFuel,Wholesale,1455,30773.25,34584.71,89.0
2023,3,North,Raj Mehta,BoostFuel,E-Commerce,783,14070.51,14953.82,94.1
2023,3,South,Carlos Rivera,NovaBev,Retail,750,9945.0,11848.4,83.9
2023,3,South,Carlos Rivera,NovaBev,Wholesale,573,4429.29,3960.42,111.8
2023,3,South,Carlos Rivera,NovaBev,E-Commerce,1132,19640.2,18832.08,104.3
2023,3,South,Carlos Rivera,PureLeaf,Retail,1475,21889.0,21413.08,102.2
2023,3,South,Carlos Rivera,PureLeaf,Wholesale,511,3060.89,3256.75,94.0
2023,3,South,Carlos Rivera,PureLeaf,E-Commerce,580,14181.0,13654.12,103.9
2023,3,South,Carlos Rivera,FrostDrink,Retail,456,8800.8,10040.33,87.7
2023,3,South,Carlos Rivera,FrostDrink,Wholesale,676,4596.8,3934.35,116.8
2023,3,South,Carlos Rivera,FrostDrink,E-Commerce,644,7624.96,7431.52,102.6
2023,3,South,Carlos Rivera,ZenWater,Retail,1837,27499.89,27460.26,100.1
2023,3,South,Carlos Rivera,ZenWater,Wholesale,1627,33890.41,33283.75,101.8
2023,3,South,Carlos Rivera,ZenWater,E-Commerce,1927,38559.27,35028.6,110.1
2023,3,South,Carlos Rivera,BoostFuel,Retail,745,15279.95,13424.26,113.8
2023,3,South,Carlos Rivera,BoostFuel,Wholesale,1162,10028.06,12116.7,82.8
2023,3,South,Carlos Rivera,BoostFuel,E-Commerce,712,15201.2,17957.19,84.7
2023,3,South,Priya Nair,NovaBev,Retail,449,10996.01,12490.07,88.0
2023,3,South,Priya Nair,NovaBev,Wholesale,988,20174.96,20723.4,97.4
2023,3,South,Priya Nair,NovaBev,E-Commerce,1710,42561.9,39568.6,107.6
2023,3,South,Priya Nair,PureLeaf,Retail,1705,34816.1,36851.3,94.5
2023,3,South,Priya Nair,PureLeaf,Wholesale,626,9051.96,10161.52,89.1
2023,3,South,Priya Nair,PureLeaf,E-Commerce,839,19901.08,18178.53,109.5
2023,3,South,Priya Nair,FrostDrink,Retail,1691,9875.44,12097.1,81.6
2023,3,South,Priya Nair,FrostDrink,Wholesale,1266,9419.04,9819.27,95.9
2023,3,South,Priya Nair,FrostDrink,E-Commerce,811,7274.67,8766.03,83.0
2023,3,South,Priya Nair,ZenWater,Retail,1968,36073.44,44706.16,80.7
2023,3,South,Priya Nair,ZenWater,Wholesale,683,12061.78,11818.2,102.1
2023,3,South,Priya Nair,ZenWater,E-Commerce,542,11322.38,12272.09,92.3
2023,3,South,Priya Nair,BoostFuel,Retail,1010,20987.8,17914.6,117.2
2023,3,South,Priya Nair,BoostFuel,Wholesale,286,4753.32,5353.67,88.8
2023,3,South,Priya Nair,BoostFuel,E-Commerce,1609,27224.28,27185.06,100.1
2023,3,East,Tom Zhang,NovaBev,Retail,383,3818.51,4009.31,95.2
2023,3,East,Tom Zhang,NovaBev,Wholesale,1604,27861.48,34056.19,81.8
2023,3,East,Tom Zhang,NovaBev,E-Commerce,1755,30712.5,26839.96,114.4
2023,3,East,Tom Zhang,PureLeaf,Retail,1520,12281.6,13074.27,93.9
2023,3,East,Tom Zhang,PureLeaf,Wholesale,419,3150.88,2971.5,106.0
2023,3,East,Tom Zhang,PureLeaf,E-Commerce,1343,27894.11,32152.96,86.8
2023,3,East,Tom Zhang,FrostDrink,Retail,1849,42231.16,48281.85,87.5
2023,3,East,Tom Zhang,FrostDrink,Wholesale,243,4563.54,4532.81,100.7
2023,3,East,Tom Zhang,FrostDrink,E-Commerce,475,4754.75,4116.64,115.5
2023,3,East,Tom Zhang,ZenWater,Retail,1647,22646.25,21918.98,103.3
2023,3,East,Tom Zhang,ZenWater,Wholesale,1627,24079.6,25926.04,92.9
2023,3,East,Tom Zhang,ZenWater,E-Commerce,1313,15690.35,17933.46,87.5
2023,3,East,Tom Zhang,BoostFuel,Retail,763,17053.05,18578.82,91.8
2023,3,East,Tom Zhang,BoostFuel,Wholesale,1962,31568.58,27703.03,114.0
2023,3,East,Tom Zhang,BoostFuel,E-Commerce,517,7232.83,8518.59,84.9
2023,3,East,Sarah Kim,NovaBev,Retail,1309,16153.06,13734.75,117.6
2023,3,East,Sarah Kim,NovaBev,Wholesale,1506,22770.72,26037.48,87.5
2023,3,East,Sarah Kim,NovaBev,E-Commerce,238,4138.82,4120.73,100.4
2023,3,East,Sarah Kim,PureLeaf,Retail,1470,14376.6,16366.34,87.8
2023,3,East,Sarah Kim,PureLeaf,Wholesale,1548,37678.32,44370.74,84.9
2023,3,East,Sarah Kim,PureLeaf,E-Commerce,588,9102.24,9548.43,95.3
2023,3,East,Sarah Kim,FrostDrink,Retail,1329,10738.32,10343.7,103.8
2023,3,East,Sarah Kim,FrostDrink,Wholesale,1039,18514.98,16555.83,111.8
2023,3,East,Sarah Kim,FrostDrink,E-Commerce,1271,23106.78,20045.38,115.3
2023,3,East,Sarah Kim,ZenWater,Retail,465,3985.05,3437.14,115.9
2023,3,East,Sarah Kim,ZenWater,Wholesale,419,6163.49,5482.43,112.4
2023,3,East,Sarah Kim,ZenWater,E-Commerce,1369,24422.96,24555.81,99.5
2023,3,East,Sarah Kim,BoostFuel,Retail,1203,18670.56,21107.55,88.5
2023,3,East,Sarah Kim,BoostFuel,Wholesale,724,4329.52,4062.34,106.6
2023,3,East,Sarah Kim,BoostFuel,E-Commerce,1670,10721.4,13102.46,81.8
2023,3,West,James Okafor,NovaBev,Retail,627,11354.97,13868.52,81.9
2023,3,West,James Okafor,NovaBev,Wholesale,1904,12566.4,14707.81,85.4
2023,3,West,James Okafor,NovaBev,E-Commerce,324,3959.28,4542.84,87.2
2023,3,West,James Okafor,PureLeaf,Retail,1051,22533.44,26312.29,85.6
2023,3,West,James Okafor,PureLeaf,Wholesale,319,6848.93,6549.81,104.6
2023,3,West,James Okafor,PureLeaf,E-Commerce,283,5572.27,6596.36,84.5
2023,3,West,James Okafor,FrostDrink,Retail,359,8576.51,10585.43,81.0
2023,3,West,James Okafor,FrostDrink,Wholesale,398,2793.96,2633.05,106.1
2023,3,West,James Okafor,FrostDrink,E-Commerce,989,8693.31,9219.05,94.3
2023,3,West,James Okafor,ZenWater,Retail,709,11627.6,14290.34,81.4
2023,3,West,James Okafor,ZenWater,Wholesale,1343,26833.14,27264.45,98.4
2023,3,West,James Okafor,ZenWater,E-Commerce,416,8457.28,9139.15,92.5
2023,3,West,James Okafor,BoostFuel,Retail,1581,22402.77,25003.66,89.6
2023,3,West,James Okafor,BoostFuel,Wholesale,413,3444.42,3176.3,108.4
2023,3,West,James Okafor,BoostFuel,E-Commerce,1022,15421.98,17164.86,89.8
2023,3,West,Meera Patel,NovaBev,Retail,1293,32286.21,33164.55,97.4
2023,3,West,Meera Patel,NovaBev,Wholesale,921,21229.05,22715.77,93.5
2023,3,West,Meera Patel,NovaBev,E-Commerce,864,18921.6,19204.24,98.5
2023,3,West,Meera Patel,PureLeaf,Retail,1496,20360.56,23218.11,87.7
